cv_aucs	test_aucs
0.822723420284396	0.799145299145299
0.809588333978578	0.825213675213675
0.818269750586824	0.794444444444445
0.824686184442282	0.743162393162393
0.806218936706742	0.814102564102564
0.796621011255158	0.838034188034188
0.809938945914556	0.838888888888889
0.798724421285397	0.781196581196581
0.814983711934931	0.768376068376068
0.779245011562085	0.891880341880342
0.831327843522966	0.783760683760684
0.801567246689198	0.805555555555556
0.818416848904654	0.808119658119658
0.820680000558049	0.82991452991453
0.795126659760806	0.799145299145299
0.786837708788928	0.867094017094017
0.81753155594619	0.788461538461538
0.815911817741086	0.776495726495727
0.81783900625364	0.769230769230769
0.8256282414819	0.758547008547009
0.822989714453129	0.856410256410256
0.813354643842449	0.810683760683761
0.805273740639594	0.864102564102564
0.82209273733664	0.837179487179487
0.807725146749537	0.782051282051282
0.806907430078162	0.826923076923077
0.83356248234297	0.778632478632479
0.82368736332151	0.772649572649573
0.798560058316156	0.833760683760684
0.808858858858859	0.877350427350427
0.834731857292833	0.741452991452991
0.793986582401217	0.838034188034188
0.828626623138818	0.777777777777778
0.813977915197427	0.785042735042735
0.795109656695023	0.811965811965812
0.839242029485932	0.70982905982906
0.78035893035893	0.880769230769231
0.84417012831647	0.757264957264957
0.802463439048805	0.830769230769231
0.809778593924935	0.803418803418803
0.839217266046534	0.75042735042735
0.805186807016075	0.831196581196581
0.822654884850007	0.756837606837607
0.80801289093972	0.864529914529914
0.824818721160185	0.835897435897436
0.828442815637938	0.767948717948718
0.79631530485189	0.847863247863248
0.805691580081824	0.782478632478632
0.811215919752505	0.840598290598291
0.811398332130039	0.855982905982906
0.821699574138599	0.764957264957265
0.805420141395751	0.76965811965812
0.809870846456212	0.833333333333333
0.790696707160122	0.876495726495726
0.82372616518958	0.774786324786325
0.829035830255342	0.811965811965812
0.804327847010774	0.833333333333333
0.827967252967253	0.758974358974359
0.849156473546717	0.714529914529915
0.81161379149184	0.784188034188034
0.836938070474656	0.720940170940171
0.793799723068016	0.837606837606838
0.822558359753482	0.737179487179487
0.797331913795328	0.797435897435897
0.808908036956817	0.770940170940171
0.813131685692661	0.816666666666667
0.808945007725495	0.785042735042735
0.810178296763663	0.77008547008547
0.820818030574128	0.737606837606838
0.795370021589534	0.812393162393162
0.837237760408492	0.750854700854701
0.804111515696882	0.822222222222222
0.835839585229829	0.797435897435897
0.83217320107564	0.657264957264957
0.829031121714049	0.773076923076923
0.803282027672272	0.840598290598291
0.839399940009696	0.714102564102564
0.821875272485029	0.757264957264957
0.828595058473107	0.804700854700855
0.813384813384813	0.810683760683761
0.842170742170742	0.768803418803419
0.819040730626097	0.858974358974359
0.817281044110312	0.788034188034188
0.834314889802695	0.776068376068376
0.822525399964424	0.796581196581197
0.820082103008932	0.777350427350427
0.819650486723657	0.764529914529914
0.823924970266434	0.792735042735043
0.819811449079742	0.827777777777778
0.808467788345837	0.831196581196581
0.781915190451776	0.90982905982906
0.835818309598797	0.80982905982906
0.814050810392274	0.798717948717949
0.799105900325413	0.805982905982906
0.814894075259929	0.784188034188034
0.786352380254819	0.838888888888889
0.798928806855636	0.858119658119658
0.809059320644687	0.851282051282051
0.848862276911057	0.676923076923077
0.835592474007108	0.734615384615385
